,u,v,key,osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,startpoint,endpoint,Filename,Date,Time
486,6263325126,6263325128,10000,668829617,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,14.098,40,"LINESTRING (104.8454442 11.5546858, 104.8455422 11.5547686)","(11.5546858, 104.8454442)","(11.5547686, 104.8455422)",01-Sep-23 8.35 AM - 20240115200621.png,01-Sep-23,8:35 AM
487,6263325128,6896555237,10000,668829617,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,31.674,40,"LINESTRING (104.845224 11.5544998, 104.8452855 11.5545518, 104.8454442 11.5546858)","(11.5544998, 104.845224)","(11.5546858, 104.8454442)",01-Sep-23 8.35 AM - 20240115200625.png,01-Sep-23,8:35 AM
488,6442183405,6685124421,10000,668829617,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,39.651,40,"LINESTRING (104.8435342 11.5530725, 104.8438099 11.5533053)","(11.5530725, 104.8435342)","(11.5533053, 104.8438099)",01-Sep-23 8.35 AM - 20240115200630.png,01-Sep-23,8:35 AM
489,6685124421,10805629844,10000,1167971042,1,5,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,204.48,40,"LINESTRING (104.8421123 11.5519079, 104.8423507 11.5520151, 104.8434101 11.5528653, 104.8435342 11.5530725)","(11.5519079, 104.8421123)","(11.5530725, 104.8435342)",01-Sep-23 8.35 AM - 20240115200635.png,01-Sep-23,8:35 AM
490,7334959787,10782030211,10000,654022220,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,22.074,40,"LINESTRING (104.8865886 11.5643304, 104.8864268 11.5642109)","(11.5643304, 104.8865886)","(11.5642109, 104.8864268)",01-Sep-23 8.35 AM - 20240115200640.png,01-Sep-23,8:35 AM
491,7349993924,10925918273,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,29.768,40,"LINESTRING (104.8799619 11.5629038, 104.879697 11.5628381)","(11.5629038, 104.8799619)","(11.5628381, 104.879697)",01-Sep-23 8.35 AM - 20240115200644.png,01-Sep-23,8:35 AM
492,8531689044,10129953220,10000,1110567028,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,32.423,40,"LINESTRING (104.9036479 11.5701677, 104.903352 11.5701363)","(11.5701677, 104.9036479)","(11.5701363, 104.903352)",01-Sep-23 8.35 AM - 20240115200649.png,01-Sep-23,8:35 AM
493,8723660346,10800181945,10000,"[668829614, 1109914911]",1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,445.96399999999994,40,"LINESTRING (104.8462426 11.5552843, 104.8489316 11.5575796, 104.8493291 11.5579189)","(11.5552843, 104.8462426)","(11.5579189, 104.8493291)",01-Sep-23 8.35 AM - 20240115200653.png,01-Sep-23,8:35 AM
494,8724533464,8736671623,10000,668829614,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,45.996,40,"LINESTRING (104.8506831 11.5590764, 104.850925 11.5592897, 104.8509963 11.5593538)","(11.5590764, 104.8506831)","(11.5593538, 104.8509963)",01-Sep-23 8.35 AM - 20240115200658.png,01-Sep-23,8:35 AM
495,8736671624,9843571771,10000,651943546,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,35.235,40,"LINESTRING (104.8503126 11.5589145, 104.8500686 11.5587065)","(11.5589145, 104.8503126)","(11.5587065, 104.8500686)",01-Sep-23 8.35 AM - 20240115200711.png,01-Sep-23,8:35 AM
496,8736671625,10800181945,10000,668829614,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,118.274,40,"LINESTRING (104.8493291 11.5579189, 104.8501477 11.5586176)","(11.5579189, 104.8493291)","(11.5586176, 104.8501477)",01-Sep-23 8.35 AM - 20240115200717.png,01-Sep-23,8:35 AM
497,8736718511,8736749641,10000,654022221,1,,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,238.394,40,"LINESTRING (104.8823354 11.5631487, 104.8827835 11.563169, 104.8830732 11.5631792, 104.8845222 11.5632285)","(11.5631487, 104.8823354)","(11.5632285, 104.8845222)",01-Sep-23 8.35 AM - 20240115200721.png,01-Sep-23,8:35 AM
498,8736749640,10782067626,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,155.491,40,"LINESTRING (104.8845169 11.56333, 104.8830902 11.5632884)","(11.56333, 104.8845169)","(11.5632884, 104.8830902)",01-Sep-23 8.35 AM - 20240115200726.png,01-Sep-23,8:35 AM
499,8736756960,9932643018,10000,1083884942,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,123.81200000000001,40,"LINESTRING (104.9088039 11.5706355, 104.9086334 11.5706708, 104.9076762 11.5705739)","(11.5706355, 104.9088039)","(11.5705739, 104.9076762)",01-Sep-23 8.35 AM - 20240115200731.png,01-Sep-23,8:35 AM
500,9843571791,10800181947,10000,651943546,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,8.504,40,"LINESTRING (104.8493273 11.5580764, 104.8492685 11.5580261)","(11.5580764, 104.8493273)","(11.5580261, 104.8492685)",01-Sep-23 8.35 AM - 20240115200735.png,01-Sep-23,8:35 AM
501,9873797720,9873797722,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,27.246,40,"LINESTRING (104.8752526 11.562745, 104.8750026 11.562752)","(11.562745, 104.8752526)","(11.562752, 104.8750026)",01-Sep-23 8.35 AM - 20240115200740.png,01-Sep-23,8:35 AM
502,9932643018,9932643021,10000,1083884941,0,4,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,50.935,40,"LINESTRING (104.9092696 11.5706764, 104.9088039 11.5706355)","(11.5706764, 104.9092696)","(11.5706355, 104.9088039)",01-Sep-23 8.35 AM - 20240115200744.png,01-Sep-23,8:35 AM
503,10031388876,10031724811,10000,1159991921,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,73.89,40,"LINESTRING (104.9277481 11.53004, 104.9278274 11.5300231, 104.927912 11.5300097, 104.9281037 11.5299881, 104.9282615 11.5299736, 104.9284209 11.5299615)","(11.53004, 104.9277481)","(11.5299615, 104.9284209)",01-Sep-23 8.35 AM - 20240115200749.png,01-Sep-23,8:35 AM
504,10108361512,11006427794,10000,1124328392,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,115.35,40,"LINESTRING (104.8813865 11.5632089, 104.8812266 11.563199, 104.881011 11.5631692, 104.880546 11.5630513, 104.8803521 11.563001)","(11.5632089, 104.8813865)","(11.563001, 104.8803521)",01-Sep-23 8.35 AM - 20240115200753.png,01-Sep-23,8:35 AM
505,10129953220,10773644937,10000,1110567028,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,31.733,40,"LINESTRING (104.903352 11.5701363, 104.9030624 11.5701055)","(11.5701363, 104.903352)","(11.5701055, 104.9030624)",01-Sep-23 8.35 AM - 20240115200758.png,01-Sep-23,8:35 AM
506,10214414054,10785170943,10000,"[1162174525, 519725959]",1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,175.837,40,"LINESTRING (104.8917421 11.5672744, 104.8918294 11.5673075, 104.892034 11.5673756, 104.8932546 11.5678263)","(11.5672744, 104.8917421)","(11.5678263, 104.8932546)",01-Sep-23 8.35 AM - 20240115200804.png,01-Sep-23,8:35 AM
507,10214414054,10214414055,10000,519725959,1,2,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,25.414,40,"LINESTRING (104.8915245 11.567192, 104.8917421 11.5672744)","(11.567192, 104.8915245)","(11.5672744, 104.8917421)",01-Sep-23 8.35 AM - 20240115200809.png,01-Sep-23,8:35 AM
508,10258548197,10569253101,10000,1160028286,1,2,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,38.371,40,"LINESTRING (104.9227204 11.5423202, 104.9226698 11.5426617)","(11.5423202, 104.9227204)","(11.5426617, 104.9226698)",01-Sep-23 8.35 AM - 20240115200814.png,01-Sep-23,8:35 AM
509,10258548198,10569253102,10000,1160028287,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,38.17,40,"LINESTRING (104.9225771 11.5426507, 104.9226275 11.542311)","(11.5426507, 104.9225771)","(11.542311, 104.9226275)",01-Sep-23 8.35 AM - 20240115200819.png,01-Sep-23,8:35 AM
510,10800181946,10800181947,10000,651943546,1,3,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,3.11,40,"LINESTRING (104.8492685 11.5580261, 104.849247 11.5580077)","(11.5580261, 104.8492685)","(11.5580077, 104.849247)",01-Sep-23 8.35 AM - 20240115200834.png,01-Sep-23,8:35 AM
511,10803225085,10803225086,10000,1159991918,1,,1,មហាវិថី ព្រះមុនីវង្ស (៩៣),trunk,False,16.308,40,"LINESTRING (104.9236136 11.5357494, 104.9236354 11.5356043)","(11.5357494, 104.9236136)","(11.5356043, 104.9236354)",01-Sep-23 8.35 AM - 20240115200839.png,01-Sep-23,8:35 AM
512,10805629844,10805629846,10000,1161828084,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,47.385,40,"LINESTRING (104.8417815 11.5516312, 104.8418329 11.5516742, 104.8421123 11.5519079)","(11.5516312, 104.8417815)","(11.5519079, 104.8421123)",01-Sep-23 8.35 AM - 20240115200843.png,01-Sep-23,8:35 AM
513,10805629846,10805629847,10000,1161828084,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,7.995,40,"LINESTRING (104.8417257 11.5515845, 104.8417815 11.5516312)","(11.5515845, 104.8417257)","(11.5516312, 104.8417815)",01-Sep-23 8.35 AM - 20240115200848.png,01-Sep-23,8:35 AM
514,10805629847,10805629849,10000,1161828084,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,10.351,40,"LINESTRING (104.8416534 11.5515241, 104.8417257 11.5515845)","(11.5515241, 104.8416534)","(11.5515845, 104.8417257)",01-Sep-23 8.35 AM - 20240115200852.png,01-Sep-23,8:35 AM
515,10805629849,10805629850,10000,1161828084,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,10.803,40,"LINESTRING (104.841578 11.551461, 104.8416534 11.5515241)","(11.551461, 104.841578)","(11.5515241, 104.8416534)",01-Sep-23 8.35 AM - 20240115200857.png,01-Sep-23,8:35 AM
516,10805629850,10805629852,10000,1161828084,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,35.335,40,"LINESTRING (104.8413313 11.5512547, 104.8415593 11.5514454, 104.841578 11.551461)","(11.5512547, 104.8413313)","(11.551461, 104.841578)",01-Sep-23 8.35 AM - 20240115200901.png,01-Sep-23,8:35 AM
517,10805629852,10805629853,10000,1161828084,0,8,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,53.509,40,"LINESTRING (104.8409577 11.5509423, 104.8413313 11.5512547)","(11.5509423, 104.8409577)","(11.5512547, 104.8413313)",01-Sep-23 8.35 AM - 20240115200907.png,01-Sep-23,8:35 AM
518,11063648654,11063648663,10000,644429981,0,5,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,True,10.328,40,"LINESTRING (104.9108213 11.5708228, 104.9107269 11.5708142)","(11.5708228, 104.9108213)","(11.5708142, 104.9107269)",01-Sep-23 8.35 AM - 20240115200912.png,01-Sep-23,8:35 AM
519,11063648656,11065956051,10000,1086859264,0,5,4,មហាវិថី សហព័ន្ធរុស្ស៊ី,trunk,False,11.608,40,"LINESTRING (104.9109891 11.5708384, 104.9110244 11.570842, 104.9110951 11.5708491)","(11.5708384, 104.9109891)","(11.5708491, 104.9110951)",01-Sep-23 8.35 AM - 20240115200918.png,01-Sep-23,8:35 AM
